customer_id,model,sales_price,sales_ts,VIN
336061,Model D,85046.23,2022-06-25 20:15:30,UC8WFXVFASC1
890585,Model R,113542.7,2022-06-25 21:11:32,JHINKZ2MPLAG
652494,Model D,75930.87,2022-06-25 22:09:59,BCIHKY3X9X8G
346274,Model D,90625.55,2022-06-25 22:30:43,PHD2WEAQJ32D
581911,Model C,83724.18,2022-06-25 23:22:21,726ZMOE5KSXJ
477970,Model D,84815.93,2022-06-26 02:43:01,8QUVRVYRUQKO
218455,Model R,110904.62,2022-06-26 03:25:36,TCGQ1KQJRI17
443215,Model R,117670.35,2022-06-26 05:39:53,906LF6NSDQ7X
822053,Model C,79214.25,2022-06-26 05:41:48,K7DM5AZSMQAJ
324665,Model C,81166.57,2022-06-26 05:59:13,6P5FXX2M8TM1
226051,Model D,92010.74,2022-06-26 08:14:19,JMZBR6PNDFTI
371399,Model C,78039.86,2022-06-26 08:42:55,K2M6AASPDHZR
529038,Model R,99083.52,2022-06-26 11:04:46,Z8PNW43GQBHT
616751,Model C,76961.43,2022-06-26 12:40:00,IKE3A56IDVO2
670253,Model C,81509.1,2022-06-26 13:08:29,76PG0A4S924O
938915,Model R,109111.75,2022-06-26 15:18:50,R183M9CN3EUC
624725,Model D,82190.61,2022-06-26 17:38:46,SWIVMGYMWQFM
558372,Model C,66636.5,2022-06-26 22:21:12,111E2YWC1ZLS
390725,Model D,81998.05,2022-06-26 22:36:33,7Z5NV73FO9ED
590548,Model C,75862.33,2022-06-26 23:37:02,JZTASRC2ATVR
852953,Model C,66963.44,2022-06-27 04:04:19,M95H2PTQD7LO
944222,Model D,96304.1,2022-06-27 04:12:37,O2RZKNYK4FQB
365500,Model D,95847.39,2022-06-27 06:17:22,JNSX1GKP2DRT
356564,Model R,110057.7,2022-06-27 07:40:08,0M5CAR32JXH2
181981,Model C,67914.68,2022-06-27 09:47:23,228FEEYEULFQ
921539,Model R,101044.67,2022-06-27 11:23:49,57M5C05HSYQF
827321,Model D,76317.7,2022-06-27 12:54:27,51IQUR9YTYO6
668540,Model R,113865.99,2022-06-27 13:54:40,6IUAPCSTNRD8
689182,Model R,94751.94,2022-06-27 17:04:22,8T558K9MBR5U
465615,Model R,98950.39,2022-06-27 17:54:20,99XMZUIR97V4
174790,Model D,90188.71,2022-06-27 18:06:34,C8ECA8UR65HT
654797,Model R,102209.06,2022-06-27 18:38:34,T1S3EK3LCIKO
438178,Model D,90279.44,2022-06-27 18:53:19,3ODSAM2F0N90
870313,Model R,116846.96,2022-06-27 19:16:16,0K9R1G155ZXP
660313,Model D,85641.45,2022-06-27 19:39:39,M2RLXSWHNRN3
168853,Model C,68734.46,2022-06-27 21:14:55,P99HHUREPT3D
696760,Model D,74206.07,2022-06-28 00:29:31,NCOAHTERUNW6
883339,Model R,107897.72,2022-06-28 05:25:38,KRZ61KTJ1E8D
631506,Model C,66170.2,2022-06-28 07:31:15,XY77EBXD8DR0
193725,Model D,75766.77,2022-06-28 08:01:38,I3P3KQJ5I2B3
467448,Model D,79198.49,2022-06-28 08:49:27,35EKH4VYJIGO
286340,Model R,101903.33,2022-06-28 09:19:10,MWSQOSWEAGVM
629910,Model C,84507.95,2022-06-28 12:04:09,PK2AT7HNU6OK
330672,Model D,86516.44,2022-06-28 12:24:17,55ANNQ3G3T6E
947892,Model R,104214.43,2022-06-28 14:50:58,6U9ZHNP6LAIB
324888,Model C,78171.38,2022-06-28 15:22:33,CVG81R4M4IN6
921460,Model D,92278.15,2022-06-28 16:29:19,GT0K3QMHQAFZ
127468,Model R,109306.12,2022-06-28 17:50:53,V44PDF4BVZPX
618753,Model C,69711.92,2022-06-28 20:30:53,ORD03LRPDJ06
522668,Model C,78671.37,2022-06-28 20:30:58,S9RLW44O10HB
486266,Model C,72595.22,2022-06-28 23:27:13,80OIOSI9SNYV
251123,Model C,74780.24,2022-06-29 00:28:49,UQT45QB57MUR
379696,Model C,74277.92,2022-06-29 00:48:07,NIQ3F1ZO9SE3
583764,Model R,118587.37,2022-06-29 01:40:36,003PT7KYN1OZ
863169,Model D,89827.8,2022-06-29 01:41:40,XIPLTJ17NQHW
484523,Model C,70010.29,2022-06-29 02:52:55,UZRQSIZ8JFHU
492140,Model R,100481.93,2022-06-29 03:52:23,JB1C7K54DWQL
636982,Model C,77127.82,2022-06-29 07:15:20,P9IXEYIP0284
423729,Model D,80382.29,2022-06-29 09:35:51,0DXU79CZ4KDU
153625,Model R,100328.38,2022-06-29 10:02:34,8LKYI9NVVICZ
630916,Model C,68547.62,2022-06-29 10:02:53,O0KNY77348PC
964521,Model D,88439.86,2022-06-29 14:13:36,3T3HB4SK7AYT
922121,Model D,94507.48,2022-06-29 15:15:56,LMKWJ0E91BRZ
823923,Model C,82448.97,2022-06-29 15:34:44,67360N5WIZAD
826703,Model D,92223.79,2022-06-29 16:44:32,MI40WDK9V08Q
129544,Model D,86245.0,2022-06-29 18:17:28,SA9V3DL35M7H
230016,Model R,108701.26,2022-06-29 19:32:24,K7X7CICAF3JW
435506,Model D,85869.89,2022-06-29 20:52:49,5ETIA8I8NLWM
896095,Model C,71624.98,2022-06-29 20:58:33,W7W7WVG9044I
190299,Model C,71506.94,2022-06-30 02:03:10,7JBUMR5D0OR7
581112,Model C,79917.76,2022-06-30 04:19:41,V1DN24W8IW34
462796,Model C,80120.4,2022-06-30 06:42:17,UNE68JGWQ787
732345,Model C,81744.13,2022-06-30 09:11:29,IG8IPPPK1900
856717,Model R,99447.92,2022-06-30 09:12:32,D3F2TZ9OHCMR
543338,Model D,74665.62,2022-06-30 10:27:20,UGPQ5ERD6Q7L
463971,Model R,117064.37,2022-06-30 14:09:08,XKS7OMKV4DRB
918369,Model R,112010.72,2022-06-30 16:59:15,MUALVGWADEP8
261527,Model D,82218.58,2022-06-30 20:41:51,3F7D7SEVQF8B
660750,Model R,115313.34,2022-07-01 04:47:50,SD4GMJVVSRGW
400405,Model D,86744.22,2022-07-01 04:57:34,Y1D2FHR6BKCP
421187,Model D,75521.48,2022-07-01 05:29:15,Q3LI67AQDS6M
948423,Model C,70576.85,2022-07-01 07:44:45,DZ2W2C0816NY
553628,Model R,111994.78,2022-07-01 10:06:38,CDHX678UN8ST
887669,Model D,89089.85,2022-07-01 14:57:54,WT7APONODY93
744098,Model D,79144.7,2022-07-01 18:28:55,EYMQ0TFWNKD4
214592,Model C,74646.35,2022-07-01 19:11:15,BGNLNPFRE9KC
213265,Model R,95301.68,2022-07-01 20:35:35,01F0GV6H1NDP
516466,Model C,84013.83,2022-07-01 20:46:30,OV59HFUD7Y44
625142,Model R,117651.85,2022-07-01 23:57:55,Y5DYRCKQNMRI
958470,Model D,79016.04,2022-07-02 01:54:46,KBUEOAYHC6P3
289652,Model D,92975.35,2022-07-02 05:54:35,O80RFOP5BEQF
937895,Model C,84387.68,2022-07-02 06:03:50,UIXOKBH52B5X
817494,Model C,83551.73,2022-07-02 07:58:06,CBOH8OR43FDG
932134,Model D,78852.3,2022-07-02 10:51:49,7VTMH4T1OJ8H
527617,Model C,73429.09,2022-07-02 11:08:46,XN3PZV20KFFS
431768,Model C,69414.42,2022-07-02 12:42:31,A6NT2RZOALJ3
406570,Model D,95574.27,2022-07-02 13:00:38,E7VFYDRE4DE9
119595,Model R,99433.93,2022-07-02 16:32:47,XZZ2K7LJVQTZ
584546,Model D,75405.7,2022-07-02 16:49:31,F2BQQD2BKP7A
776555,Model R,101019.86,2022-07-02 17:48:57,SDARJR52G0CV
731631,Model R,97618.28,2022-07-02 19:46:11,ZY7SLCVHCDNE
778222,Model C,73132.01,2022-07-02 20:14:55,HZT989LG2SW6
211696,Model D,94543.35,2022-07-03 00:02:33,82EMWS6FSWWM
573050,Model D,78402.78,2022-07-03 01:03:38,C7P0HLGEMRJP
196327,Model D,85054.52,2022-07-03 03:30:25,NM95TD0NUNMC
880159,Model R,93420.98,2022-07-03 03:35:30,AH5BD2FGMD5R
688827,Model C,81059.94,2022-07-03 06:41:38,EA28OC49BS10
212689,Model R,103206.89,2022-07-03 07:20:08,QPFS8OD4FPY4
190143,Model R,96967.02,2022-07-03 08:08:02,WFTBBKDNR8CX
371142,Model C,82126.92,2022-07-03 12:24:02,7D8JDZMEO9A0
203785,Model D,92709.94,2022-07-03 15:09:21,144EABWUDKO6
865457,Model D,81232.23,2022-07-03 16:55:39,RCVZGDU8USQ9
191622,Model C,78792.47,2022-07-03 17:22:51,SLTFEAUGJ6D6
733078,Model R,93461.28,2022-07-03 18:09:24,EGEILINFGAHK
514212,Model C,68085.75,2022-07-03 18:21:51,KV9LIK3FVW8P
432908,Model D,91943.41,2022-07-03 20:46:33,X8K8LTSI9A5M
478264,Model D,83266.9,2022-07-04 01:57:04,PQ8TT0FQKJWF
329065,Model D,90441.22,2022-07-04 09:22:41,EYQGRRJYJADW
546665,Model C,73881.93,2022-07-04 11:24:28,4ZW11IESSCTJ
725252,Model C,81888.72,2022-07-04 11:44:10,W6IBPSMZV3AR
752692,Model D,83326.98,2022-07-04 14:10:10,6SL1OYT7G906
177739,Model D,76092.06,2022-07-04 15:14:09,K6N1T9BCQHWX
614920,Model R,106420.83,2022-07-04 15:22:08,LWNP4R36KVR9
157406,Model C,77264.69,2022-07-04 15:25:50,UA59WIA1KRHJ
366419,Model D,90569.71,2022-07-04 16:07:51,LECH48WGNLN1
955802,Model R,109817.71,2022-07-04 16:27:27,M1TY5HW8EFZP
699295,Model C,66098.08,2022-07-04 16:35:00,GAHNBP1EY0ZL
781746,Model D,84813.26,2022-07-04 16:52:10,QWEM148UK9I3
764330,Model C,70145.98,2022-07-04 18:24:39,GP32HWJ7AR0N
648244,Model C,70866.21,2022-07-04 23:36:53,T6JNH6DYS3ID
835422,Model D,91888.37,2022-07-05 02:46:44,SU0E8ANXHGWW
970426,Model C,76536.93,2022-07-05 03:50:40,MK3CC96TKQLA
453440,Model D,95479.13,2022-07-05 05:51:46,LAHW79IVYR3O
768744,Model D,95220.34,2022-07-05 11:18:31,FE0EE49E38T0
232150,Model C,74298.28,2022-07-05 11:34:25,T0LG30HXTVBA
838666,Model D,86224.27,2022-07-05 13:08:48,5Z1APTVS28YU
337970,Model D,81173.04,2022-07-05 16:48:11,ECP0ZX7RHM6X
492945,Model C,79023.92,2022-07-05 23:17:18,PXALAT9G30YT
423011,Model D,79745.83,2022-07-06 00:50:26,5TK95XDQZSDW
688669,Model D,79366.54,2022-07-06 12:18:10,C9DTWAL2CFW9
890032,Model R,116835.47,2022-07-06 13:18:26,0PQXL531Y7U8
245834,Model D,75925.96,2022-07-06 13:38:54,SPHSXAP1WQLK
340202,Model R,117963.45,2022-07-06 20:27:46,PC2L66SKURIX
282367,Model R,105847.24,2022-07-07 00:31:17,FXT49S0VNXKA
776231,Model C,78226.4,2022-07-07 03:10:54,GLXW1OURCE1M
936547,Model R,118180.22,2022-07-07 06:21:11,09F19NKUONA6
398733,Model D,79355.87,2022-07-07 07:12:29,WLEN5HHPHXNY
500015,Model D,82682.55,2022-07-07 07:56:00,49GC4MY2GFCC
542573,Model C,72816.42,2022-07-07 08:43:56,UUIU7OHC2D1U
904204,Model D,89775.79,2022-07-07 08:49:46,484NSU89DI1G
332789,Model C,76242.49,2022-07-07 11:35:56,D2QJFJNJ177I
762147,Model D,80737.06,2022-07-07 14:13:41,X4WZZ97SEAQF
870747,Model R,94390.96,2022-07-07 14:46:12,UHAHCCAMJGQG
639018,Model R,114949.72,2022-07-07 16:39:34,0DN5DBEDJT70
897852,Model D,74266.84,2022-07-07 16:54:49,EHFINL0UEJ1J
793184,Model R,109301.42,2022-07-07 17:12:29,3J1E8XS2Z0YQ
255704,Model R,115409.17,2022-07-07 17:30:20,KHKNA7RGY1N7
840378,Model D,93755.51,2022-07-07 17:58:51,1O7UX04A9ZHN
918714,Model D,76394.54,2022-07-07 18:53:23,54DG0INFIEFQ
189570,Model C,84628.07,2022-07-07 19:29:05,3SP8DTVAL2BY
718049,Model C,65241.94,2022-07-07 21:35:07,F1IFGUDSTY3D
509379,Model D,91580.78,2022-07-07 23:10:36,08HNPUEARN5M
670957,Model D,76249.43,2022-07-08 02:12:16,4JYGLX1S92LN
384224,Model D,91396.58,2022-07-08 02:32:52,83RHS93DI4G3
399956,Model C,80920.69,2022-07-08 02:43:22,HJH4NL61HV0E
138790,Model D,96350.63,2022-07-08 05:25:42,XJP7CAE2Q6VK
428884,Model D,85850.71,2022-07-08 05:36:07,PQNZHJVPDBOJ
958086,Model C,72966.99,2022-07-08 07:27:43,QUVKZDY3ZDO8
831189,Model C,68502.0,2022-07-08 08:28:21,NTQCU23AGX4L
168055,Model R,113518.46,2022-07-08 08:55:17,8SVTU8V8Y25S
605585,Model R,115116.82,2022-07-08 08:55:59,E7XYZT2MWFV6
876287,Model C,70980.13,2022-07-08 10:15:51,D6Y0SY9E7MLK
706258,Model D,91172.34,2022-07-08 15:52:11,3YV6P07S7WYG
645706,Model R,105648.47,2022-07-08 18:32:04,4C4779UUKB1O
524199,Model R,99999.14,2022-07-08 21:44:12,CXGPRUVBY0BD
295178,Model C,81518.03,2022-07-08 22:35:15,2C9NI609HM9P
850735,Model C,67301.22,2022-07-09 00:28:57,XR3O7EIMCI0B
198436,Model C,74313.57,2022-07-09 02:33:52,XLQ9G2NXVQCY
236253,Model R,94547.95,2022-07-09 03:36:10,NGQJFH96ED1A
689927,Model D,81784.7,2022-07-09 04:15:34,9STITPXITBCI
118882,Model R,92141.07,2022-07-09 05:01:25,PUIWZ3THQ2ZF
734865,Model R,117510.14,2022-07-09 05:36:26,PCLF3YYI1UAN
703956,Model C,69986.71,2022-07-09 07:42:23,ZRENEDHP6UFB
604497,Model D,95607.18,2022-07-09 08:49:32,Z8CCLCQLCN2W
939954,Model R,104857.62,2022-07-09 13:27:21,RPBVC60K4ZD1
309659,Model R,94693.87,2022-07-09 14:43:26,C962MEOL2INH
366299,Model D,78593.88,2022-07-09 14:55:37,0J1YLTGWM2E6
791721,Model D,87545.23,2022-07-09 15:39:31,N9IU9JTO8SG8
151793,Model R,114101.73,2022-07-09 21:06:28,GVAQQW2OQS4J
904006,Model D,85060.73,2022-07-09 23:09:28,VMCYO6V4E71Y
831125,Model D,89786.16,2022-07-09 23:31:55,SVPMILQLVNMV
586085,Model C,78596.49,2022-07-10 00:15:14,FJBD6XRD3ABF
759949,Model D,86713.91,2022-07-10 00:59:24,QJZUPHTBMZ0W
896135,Model D,90115.11,2022-07-10 02:04:46,5V6O5T0T1C91
684693,Model C,70415.79,2022-07-10 03:01:43,0SLR92A8KGRR
878572,Model D,78033.41,2022-07-10 03:48:01,KBZSSUPHDQBO
503988,Model R,100900.12,2022-07-10 05:00:24,F0OGA6LTGDGZ
825133,Model R,99224.69,2022-07-10 06:40:04,LN1KT6DB8SR8
612368,Model C,75235.84,2022-07-10 08:15:22,HXWYSQ0MFOU9
934324,Model C,70035.92,2022-07-10 10:51:52,S4QPMC0KMEJG
408860,Model R,111235.06,2022-07-10 10:55:55,6TJL2X3R04PD
380101,Model C,73798.29,2022-07-10 12:06:50,9IFNH90APXX9
648444,Model C,72038.76,2022-07-10 14:12:20,K17RFIYVUNRP
678688,Model C,70039.63,2022-07-10 15:46:27,2BHB6SK74CTH
251340,Model R,98889.52,2022-07-10 16:13:05,2SP48TFHWA1H
845634,Model R,115715.28,2022-07-10 16:52:04,ZBBPC93KK8TY
475640,Model R,117333.9,2022-07-10 17:01:06,1Z3PIQGO34XX
302091,Model D,83115.49,2022-07-10 21:56:39,VQWXKEF906CA
545679,Model D,90525.62,2022-07-10 21:58:28,21IJBJJOC7KD
300009,Model D,84343.28,2022-07-10 22:14:57,PGVJOXGOPJDH
874570,Model D,75949.6,2022-07-10 22:26:20,DM426I4H5Z0O
173411,Model R,94936.48,2022-07-11 02:45:24,VMWVBE71TRWU
532892,Model D,84802.31,2022-07-11 02:58:45,OLT45FXNDIDU
811460,Model C,83766.31,2022-07-11 03:33:40,E9SV7W18ULR9
394239,Model D,82709.83,2022-07-11 03:53:31,QTXRSTLG6PBA
602057,Model D,75837.52,2022-07-11 04:43:47,B5CB0ZYMICUG
418418,Model D,76067.61,2022-07-11 06:10:27,AJA0LKG1GAYF
381513,Model R,106209.48,2022-07-11 08:05:23,N63LLN09A8C0
187263,Model C,77331.4,2022-07-11 08:34:46,PD75R4Y30MKE
513386,Model D,77823.09,2022-07-11 09:29:08,RLJE6KSVQ45W
513894,Model R,101086.88,2022-07-11 13:15:28,BS5XIZC7AQC1
426472,Model D,94104.44,2022-07-11 15:34:16,TTVPHEUEM833
804324,Model D,76211.99,2022-07-11 16:30:49,I1IS2T6YIV96
256635,Model D,90406.39,2022-07-11 16:38:19,T0NY1AGL00S4
340160,Model C,78114.67,2022-07-11 17:32:03,44EQ9OJWCJEX
146990,Model C,67574.02,2022-07-11 18:01:34,X21G3IBAN9EP
342544,Model C,78756.8,2022-07-11 18:28:52,YVFGMNVUOVWY
378546,Model R,116762.97,2022-07-11 18:54:07,S3ROW56DHHL6
987650,Model C,78447.7,2022-07-12 02:08:09,ZBVLXGJRYHZQ
319291,Model D,76536.5,2022-07-12 02:50:17,A77QFSI0UTD0
205095,Model R,115359.07,2022-07-12 06:22:19,FS9GFROYCQO8
317750,Model D,78583.05,2022-07-12 06:55:08,VSZKSJH7BG3R
776513,Model R,94493.37,2022-07-12 09:28:25,Y1W2ZSXJQDGX
392743,Model D,85988.95,2022-07-12 09:49:20,AUNTJWKPDMUF
228361,Model R,95164.13,2022-07-12 10:18:15,SXTJN4GZAARM
694548,Model R,96410.74,2022-07-12 10:31:36,YCFMER4A9774
935855,Model D,92327.52,2022-07-12 17:00:50,XDEJ3D0KK70Y
496577,Model D,88353.39,2022-07-12 21:26:58,T2XJ9G2G781X
886011,Model R,99665.44,2022-07-12 21:57:32,0Z5KSEAB5OGX
339094,Model R,115548.79,2022-07-12 23:54:07,LW3R0B1CIPOS
448267,Model D,92704.32,2022-07-13 01:10:26,MQXDXOZP4EAS
256896,Model D,88289.35,2022-07-13 01:33:06,3FYQZELNXJLM
198403,Model R,98256.04,2022-07-13 02:24:47,S3CXL8A2VXL2
476390,Model C,68417.65,2022-07-13 03:59:33,MIWXZS2RCPHA
791816,Model D,86809.43,2022-07-13 10:41:36,G3N99P2NUTT3
223212,Model C,73974.67,2022-07-13 13:00:22,TWWYW6EIMUX7
932707,Model C,75934.39,2022-07-13 13:52:15,65THII7C2F5A
708089,Model R,108418.89,2022-07-13 13:56:20,XLU6T8724YNN
705103,Model D,81816.13,2022-07-13 15:29:46,F5KJIYBNGBNR
570097,Model R,101847.92,2022-07-13 19:09:12,QAZW9TQZP9VD
575042,Model D,80443.19,2022-07-13 19:12:12,6MZXR95UNYB3
304896,Model D,78333.87,2022-07-13 19:18:30,N414BUBDAUR8
244180,Model R,107286.59,2022-07-13 20:46:29,2RZB53BFHJTC
880759,Model C,73564.34,2022-07-13 21:42:50,4QTWYB8WSKZB
357450,Model D,78692.96,2022-07-13 21:54:11,PPOCG05TULMA
891550,Model R,102081.04,2022-07-13 22:19:34,2FIIC6MDZQ8Y
959647,Model R,115914.74,2022-07-14 05:58:21,5OG5CYY9N3NL
113266,Model R,104376.38,2022-07-14 06:37:58,ME4W3Z079J83
723285,Model R,117254.41,2022-07-14 08:14:36,8PL2Z956OKFO
611124,Model C,77341.89,2022-07-14 11:56:34,IA6G6H064584
306862,Model D,87457.49,2022-07-14 13:47:03,YYGSP7EC8G2X
760628,Model R,96897.51,2022-07-14 14:36:31,TFZK1YJXACHS
186193,Model D,94247.05,2022-07-14 17:09:26,MNSV5Y97D1WP
238255,Model D,78231.56,2022-07-14 19:09:00,0DNGL7I4ZIJ2
879044,Model C,66047.73,2022-07-14 21:31:37,INJF0JU07W1S
842475,Model D,88242.85,2022-07-15 03:05:29,3DMT2D1DZ0J1
583634,Model R,115349.81,2022-07-15 03:59:17,1E3DHY9LOO0X
278318,Model R,116051.6,2022-07-15 04:27:26,RDV84234MNXU
173762,Model C,82758.03,2022-07-15 04:38:36,FQD3BMO4FKB0
736724,Model R,93285.62,2022-07-15 06:42:49,W8MKB9BKMX3H
178103,Model R,94012.15,2022-07-15 08:57:17,N3XV4MWH6HXH
296645,Model D,76163.45,2022-07-15 09:32:28,Q6QR1HBRQ7W2
515331,Model D,76882.83,2022-07-15 11:58:36,90BXF61UVNZ3
429884,Model C,73184.02,2022-07-15 14:53:44,T0QI6F7K6SW5
176079,Model D,76190.5,2022-07-15 15:49:38,S6C114R4NG5B
951323,Model D,88536.67,2022-07-15 16:10:27,62BJ9235ZYFD
844546,Model D,80619.03,2022-07-15 17:08:52,ZT2BRU1KLIEY
895114,Model R,109579.48,2022-07-15 20:12:34,VCOR7R1WAMZL
696768,Model C,70695.48,2022-07-15 20:55:42,8RYMODGBPL99
470673,Model C,81957.47,2022-07-15 22:01:51,6UPBIL2R057N
946325,Model D,79384.46,2022-07-16 01:13:57,4ZD14BNNIPQR
961257,Model R,109618.72,2022-07-16 03:35:58,WDZVW7CQHA15
495979,Model D,81287.23,2022-07-16 04:58:16,64MOIPIDXFKT
365755,Model C,73665.75,2022-07-16 09:26:10,EO5LERC1YN34
587043,Model D,81757.81,2022-07-16 10:30:48,GMD2MRYZSXSA
543977,Model C,82305.27,2022-07-16 16:29:24,92VMHFIOGOHS
160422,Model C,68441.41,2022-07-16 17:06:44,R38BX1KKS0NU
460582,Model D,83676.12,2022-07-16 18:51:08,IBR92AVDZP9Z
512175,Model C,69281.96,2022-07-16 20:09:37,P3LO54SHVTLE
958920,Model D,90418.71,2022-07-16 20:25:59,KYWREGM3NSIH
651823,Model D,77768.78,2022-07-16 21:07:33,BB7RANAHV3VB
136967,Model R,97681.87,2022-07-16 23:05:44,6BDI1LUEP5YN
681288,Model R,108218.64,2022-07-17 01:30:20,0XURQ0ZMG8GD
600968,Model R,108523.11,2022-07-17 01:55:43,PATYA8BV5HJX
318775,Model C,81434.35,2022-07-17 02:18:03,1AUDS3AZB3F3
415703,Model D,88649.83,2022-07-17 05:14:14,SA5M2T1HRKGV
413232,Model R,109137.24,2022-07-17 07:13:43,K4K68G4TE1YA
503358,Model R,114582.38,2022-07-17 08:19:54,Z94T91U72XF3
866897,Model R,116454.77,2022-07-17 09:44:14,RJGL0FO9MMLV
507689,Model D,92092.55,2022-07-17 11:16:45,BN0FNU54QUVV
360410,Model C,75551.06,2022-07-17 16:10:51,GEZ8ZE7BJ732
126272,Model C,67646.03,2022-07-17 18:01:42,E2QK9BJLHWYQ
544264,Model C,72056.61,2022-07-17 20:12:10,YZ55D3J0I28I
387553,Model R,119252.7,2022-07-17 21:30:34,VRI5EV5T83SL
584897,Model D,87265.44,2022-07-17 22:39:18,LYZUB6Z8NFRO
116636,Model C,65495.5,2022-07-18 02:59:57,R5OR66VMW73Q
485514,Model D,91486.76,2022-07-18 03:25:57,SUF4F05SCYIP
646797,Model C,81776.73,2022-07-18 05:03:11,GZSYRPFDPAOW
123861,Model R,106825.73,2022-07-18 05:59:04,HCLTJ6WIHYH0
750059,Model R,116808.85,2022-07-18 07:57:33,N60KW2RZ6YCZ
672110,Model R,103657.91,2022-07-18 09:38:57,FIQR11HVMZVT
748693,Model C,73054.46,2022-07-18 14:58:55,4FYLZ9MD1PQV
370994,Model R,104456.73,2022-07-18 15:22:56,EE30THNZMCED
254812,Model C,73142.14,2022-07-18 18:06:33,1FRJ5AXSEMR7
688798,Model C,70974.41,2022-07-18 21:11:30,KGVG2A081KGX
292933,Model R,96529.94,2022-07-19 00:31:25,66BSATTHKODU
328787,Model D,75492.45,2022-07-19 03:07:43,5A6OMRI7X9OO
718010,Model R,115236.31,2022-07-19 03:29:50,ZWVAPNQGC0TF
712090,Model D,85756.52,2022-07-19 05:14:13,NLFRRFY1HQWO
258027,Model R,103341.39,2022-07-19 05:21:32,25GMQZ8IIQTK
652016,Model R,92768.44,2022-07-19 09:33:22,GSD7QZTBLWK8
614881,Model C,82061.91,2022-07-19 13:50:50,J6CE7NXY2J9L
593520,Model C,75441.34,2022-07-19 16:05:47,SC41BCBNC1VE
660734,Model C,71625.84,2022-07-19 16:41:08,LQZK9ZBX726P
181438,Model D,79274.4,2022-07-19 16:45:19,ZHDFF7TOLERN
168218,Model R,99724.76,2022-07-19 17:34:54,M9H0E55VE4DZ
700763,Model C,66183.25,2022-07-19 17:36:21,MXUMR4KLAATI
813902,Model C,76375.78,2022-07-19 20:47:08,4PAL1WJZ9UR8
663538,Model D,93909.72,2022-07-20 01:26:11,LNN0R2RJJF5Q
552079,Model D,83483.91,2022-07-20 02:53:35,GO3YFZ5EV6N7
632067,Model R,108824.76,2022-07-20 04:08:42,HNSCXZX3E36S
813712,Model R,108010.69,2022-07-20 09:47:58,CTZYS73YK16D
381677,Model R,92860.99,2022-07-20 09:55:39,CD9LK51JNARJ
393033,Model C,72342.68,2022-07-20 10:11:45,CWD0Q3XAMGWP
124966,Model D,89429.68,2022-07-20 11:58:44,8G2577G7E1D3
547458,Model D,82763.69,2022-07-20 14:56:00,ZO9PMB1O6VEG
412353,Model C,68550.26,2022-07-20 16:13:27,WBTYU174AIX1
827561,Model D,92318.47,2022-07-20 16:41:33,63JB3LGLPIG9
327016,Model R,98088.97,2022-07-20 23:46:05,16J3HZ6A4LEI
114639,Model D,79072.16,2022-07-21 01:40:08,M68QRHTTZHD1
875216,Model R,115665.61,2022-07-21 10:57:13,RGT22GLAK40X
825406,Model D,91277.27,2022-07-21 12:55:24,VSHH7O9KAU66
239046,Model C,83915.95,2022-07-21 16:06:40,40KBEBRUGYOS
122856,Model C,77186.78,2022-07-21 17:27:23,IZHXTUUB124Y
797259,Model C,83499.77,2022-07-21 17:28:07,MJ2LD33R5MRZ
923834,Model D,86063.48,2022-07-21 18:23:05,H8JO89G5VWLC
545523,Model C,74084.54,2022-07-21 18:29:30,7XTOS5LX0ZLO
116336,Model D,88589.74,2022-07-21 20:03:59,DLQPEXRVMHGG
817881,Model C,66178.67,2022-07-21 20:22:09,9LLZBPO04GXZ
865120,Model D,76028.43,2022-07-21 20:58:48,IV1KM5WEGGT9
882942,Model C,70653.21,2022-07-22 01:19:38,VBRRNGZXQDYT
744361,Model R,103346.29,2022-07-22 03:14:28,MFGND5MFAIJ5
420200,Model C,82642.39,2022-07-22 04:32:30,BW2OO4HL0LDH
140155,Model D,87288.73,2022-07-22 05:24:13,FDPW58PFII92
524680,Model R,118902.58,2022-07-22 08:09:52,1ZEXZFF36J9J
955798,Model D,87818.99,2022-07-22 09:33:10,881HHFWRSFEU
138989,Model R,107670.43,2022-07-22 11:46:06,LUY60N6K4LI6
432876,Model R,100535.29,2022-07-22 12:11:33,7N066R8KQSAI
331802,Model C,66522.18,2022-07-22 14:09:50,AXYGPDXU6ROY
238724,Model D,76783.94,2022-07-22 15:02:16,2WXCYKP5PWEI
257077,Model C,78011.73,2022-07-22 19:07:40,KJ6VCSICM7YP
802067,Model R,94660.33,2022-07-22 21:22:00,UFC0SEMKMLUD
866201,Model D,77911.87,2022-07-22 22:09:44,TD4U3OEMRHEF
789458,Model C,83067.17,2022-07-22 22:11:26,4G1JPGBSFQNL
699730,Model C,69215.96,2022-07-22 23:10:22,IKSQ0B94B47F
255018,Model R,101125.01,2022-07-22 23:25:30,3W6EEBT2AHOL
235855,Model R,100456.24,2022-07-23 07:27:45,6ZQHMURWSJYX
701526,Model R,107922.38,2022-07-23 08:30:24,VCAD4M11UC5P
758694,Model C,74594.61,2022-07-23 09:06:27,OVLDHMGB40MG
145883,Model R,95583.97,2022-07-23 09:17:23,GQUEMPYKAM33
520930,Model C,75445.51,2022-07-23 09:45:17,NMQ11SEK2U6O
287676,Model R,97219.74,2022-07-23 09:56:47,OIRVFSIQY0Q6
673016,Model C,72776.92,2022-07-23 10:49:32,GQFVIWEWO7F2
